match_id,map_name,map_name_en,map_name_cn,ring1_x,ring1_y,ring1_r,ring2_x,ring2_y,ring2_r,target_ring5_x,target_ring5_y,target_ring5_r,delta_x,delta_y,delta_distance,delta_angle,radius_shrink_ratio,ring1_x_norm,ring1_y_norm,ring2_x_norm,ring2_y_norm
algs_2024_s2_playoffs_match_87,mp_rr_canyonlands,King's Canyon,诸王峡谷,7886.04,8813.52,927.48,7847.37,8909.22,492.31,8112.73,8522.71,47.34,-38.67000000000007,95.69999999999891,103.21753194104089,112.00241393312642,0.5308038987363609,0.43811333333333335,0.48964,0.435965,0.49495666666666666
algs_2024_s2_playoffs_match_95,mp_rr_olympus,Olympus,奥林匹斯,13773.86,4631.0,857.86,14136.66,4943.06,470.14,13846.88,4811.78,51.22,362.7999999999993,312.0600000000004,478.544965076428,40.7002514364934,0.5480381414216772,0.86086625,0.2894375,0.88354125,0.30894125
algs_2025_s1_playoffs_match_08,mp_rr_olympus,Olympus,奥林匹斯,4931.19,7432.02,926.92,5110.67,7436.02,496.71,5038.95,7436.58,52.0,179.48000000000047,4.0,179.52456767807624,1.2767170984055527,0.5358714883700859,0.308199375,0.46450125000000003,0.319416875,0.46475125
algs_2025_s1_playoffs_match_101,mp_rr_olympus,Olympus,奥林匹斯,3744.69,12624.75,910.26,3728.8,12801.89,468.96,3786.04,12796.41,53.37,-15.889999999999873,177.13999999999942,177.85126285747816,95.12588738799282,0.5151934612088853,0.234043125,0.789046875,0.23305,0.800118125
algs_2025_s1_playoffs_match_114,mp_rr_olympus,Olympus,奥林匹斯,11520.96,3164.1,817.44,11268.8,2654.15,447.32,11155.33,2578.67,48.07,-252.15999999999985,-509.9499999999998,568.8880980474102,243.68853209134204,0.5472205911137208,0.7200599999999999,0.19775625,0.7042999999999999,0.165884375
algs_2025_s1_playoffs_match_115,mp_rr_desertlands,World's Edge,世界边缘,4198.78,3784.88,943.37,4745.17,3637.22,493.25,5117.34,3548.65,56.83,546.3900000000003,-147.6600000000003,565.9907311078516,344.87726047097897,0.5228595354950868,0.26242375,0.23655500000000002,0.296573125,0.22732624999999998
algs_2025_s1_playoffs_match_133,mp_rr_district,Broken Moon,残月,7513.95,11128.27,906.8,7716.52,11365.5,516.3,7952.65,11536.26,52.01,202.57000000000062,237.22999999999956,311.9498001281617,49.50608389069074,0.5693647992942215,0.46962187499999997,0.695516875,0.4822825,0.71034375
algs_2025_s1_playoffs_match_135,mp_rr_tropic,Storm Point,风暴点,9268.82,10983.96,959.99,9635.16,11201.57,509.49,9523.59,11084.9,53.91,366.34000000000015,217.61000000000058,426.09753308368306,30.71077885949006,0.5307242783778998,0.5149344444444445,0.61022,0.5352866666666667,0.6223094444444445
algs_2025_s1_playoffs_match_150,mp_rr_desertlands,World's Edge,世界边缘,4199.77,11564.41,819.49,4281.08,11632.4,464.38,4416.25,11625.08,52.9,81.30999999999949,67.98999999999978,105.99035899552321,39.90177802220643,0.5666695139660032,0.262485625,0.722775625,0.2675675,0.727025
algs_2025_s1_playoffs_match_163,mp_rr_tropic,Storm Point,风暴点,6170.9,13158.6,967.19,5827.57,13281.09,478.93,5731.07,13229.63,47.26,-343.3299999999999,122.48999999999978,364.5261156625131,160.36510159553643,0.4951767491392591,0.34282777777777773,0.7310333333333333,0.3237538888888889,0.7378383333333334
algs_2025_s1_playoffs_match_165,mp_rr_district,Broken Moon,残月,6900.35,12473.39,887.16,6514.77,12531.88,505.91,6651.93,12333.96,52.55,-385.5799999999999,58.48999999999978,389.99104669210027,171.37435984265585,0.5702579016186483,0.431271875,0.779586875,0.407173125,0.7832425
algs_2025_s1_playoffs_match_17,mp_rr_tropic,Storm Point,风暴点,8558.32,5329.58,953.77,8248.3,5268.58,500.0,8230.66,5588.96,44.42,-310.02000000000044,-61.0,315.9642391157586,191.13140607445644,0.5242354026652128,0.47546222222222223,0.2960877777777778,0.45823888888888886,0.2926988888888889
algs_2025_s1_playoffs_match_186,mp_rr_district,Broken Moon,残月,4630.9,8496.63,822.86,4204.98,8243.93,451.28,4560.7,8354.74,52.2,-425.9200000000001,-252.6999999999989,495.24250261866615,210.68082160995118,0.5484286512894052,0.28943125,0.531039375,0.26281125,0.515245625
algs_2025_s1_playoffs_match_194,mp_rr_canyonlands,King's Canyon,诸王峡谷,8091.89,11222.56,912.64,8204.45,10658.54,486.88,8132.9,10732.03,48.84,112.5600000000004,-564.0199999999986,575.1419946413221,281.28609716853873,0.5334852734922861,0.44954944444444445,0.6234755555555556,0.45580277777777783,0.5921411111111111
algs_2025_s1_playoffs_match_197,mp_rr_desertlands,World's Edge,世界边缘,7675.89,14077.67,875.06,7679.03,14180.64,483.23,7652.58,14241.53,57.79,3.139999999999418,102.96999999999935,103.01786495554964,88.2533455099414,0.5522249902863804,0.47974312500000005,0.879854375,0.479939375,0.8862899999999999
algs_2025_s1_playoffs_match_201,mp_rr_tropic,Storm Point,风暴点,5362.52,6950.7,859.43,5619.43,6989.77,425.8,5514.65,7041.33,44.57,256.90999999999985,39.07000000000062,259.8638354985164,8.647092428864878,0.4954446551784323,0.2979177777777778,0.38615,0.3121905555555556,0.38832055555555556
algs_2025_s1_playoffs_match_203,mp_rr_canyonlands,King's Canyon,诸王峡谷,11615.09,7758.45,963.16,11929.26,8176.38,530.14,12060.73,8199.11,54.49,314.1700000000001,417.9300000000003,522.8463194859464,53.06676258093829,0.5504173761368828,0.6452827777777778,0.431025,0.6627366666666666,0.45424333333333333
algs_2025_s1_playoffs_match_211,mp_rr_desertlands,World's Edge,世界边缘,9776.17,5234.51,813.67,9902.37,4771.46,440.66,9796.75,4880.26,52.36,126.20000000000073,-463.0500000000002,479.93931126758133,285.24517179188206,0.54157090712451,0.611010625,0.327156875,0.6188981250000001,0.29821625
algs_2025_s1_playoffs_match_224,mp_rr_tropic,Storm Point,风暴点,7075.81,7779.39,927.96,6826.43,7718.2,469.13,7031.11,7494.89,42.87,-249.3800000000001,-61.19000000000051,256.7773364220451,193.78621766187763,0.5055498081813871,0.39310055555555556,0.43218833333333334,0.3792461111111111,0.4287888888888889
algs_2025_s1_playoffs_match_227,mp_rr_district,Broken Moon,残月,7794.98,9937.26,814.18,7628.22,9392.3,442.6,7487.16,9341.97,47.34,-166.7599999999993,-544.960000000001,569.9037631039129,252.98567394794978,0.5436144341546096,0.48718625,0.62107875,0.47676375000000004,0.5870187499999999
algs_2025_s1_playoffs_match_236,mp_rr_olympus,Olympus,奥林匹斯,8309.93,3660.33,854.54,8532.56,4147.28,449.77,8546.11,4237.07,47.39,222.6299999999992,486.9499999999998,535.4291917704893,65.43046514469397,0.526329955297587,0.519370625,0.228770625,0.533285,0.25920499999999996
algs_2025_s1_playoffs_match_239,mp_rr_olympus,Olympus,奥林匹斯,13063.49,8122.61,918.59,13164.1,8212.65,520.32,12944.85,8479.82,60.12,100.61000000000058,90.03999999999996,135.0169385669817,41.826661338944604,0.5664333380507082,0.816468125,0.507663125,0.8227562500000001,0.513290625
algs_2025_s1_playoffs_match_262,mp_rr_tropic,Storm Point,风暴点,8165.87,15150.75,964.07,8616.49,15503.3,509.1,8482.98,15538.15,50.8,450.6199999999999,352.5499999999993,572.1449876561005,38.03843624645855,0.528073687595299,0.45365944444444445,0.8417083333333333,0.47869388888888886,0.8612944444444444
algs_2025_s1_playoffs_match_280,mp_rr_tropic,Storm Point,风暴点,6317.35,10323.94,897.1,6238.69,10798.48,451.56,6315.77,10846.12,41.77,-78.66000000000076,474.53999999999905,481.01518395992366,99.41179995065836,0.5033552558243228,0.3509638888888889,0.5735522222222222,0.34659388888888887,0.5999155555555555
algs_2025_s1_playoffs_match_282,mp_rr_desertlands,World's Edge,世界边缘,7508.48,13398.27,927.14,7084.15,13343.76,515.39,7320.82,13399.49,61.48,-424.3299999999999,-54.51000000000022,427.81688723097403,187.32020148291977,0.555892313997886,0.46928,0.837391875,0.44275937499999996,0.833985
algs_2025_s1_playoffs_match_288,mp_rr_district,Broken Moon,残月,10639.37,7195.94,867.08,10742.3,7166.95,473.31,10834.7,6997.09,53.2,102.92999999999847,-28.98999999999978,106.9345828064975,344.27024699917797,0.5458665867048023,0.6649606250000001,0.44974624999999996,0.6713937499999999,0.447934375
algs_2025_s1_playoffs_match_292,mp_rr_district,Broken Moon,残月,9027.21,5403.67,848.22,9026.0,5400.59,462.16,9026.84,5255.08,52.84,-1.2099999999991269,-3.0799999999999272,3.309153970427704,248.55226367290825,0.5448586451628116,0.5642006249999999,0.337729375,0.564125,0.337536875
algs_2025_s1_playoffs_match_295,mp_rr_canyonlands,King's Canyon,诸王峡谷,4757.9,4977.82,981.19,4722.15,4975.19,540.62,4497.18,5013.61,56.09,-35.75,-2.630000000000109,35.846609323616654,184.20746678226797,0.5509840092133022,0.2643277777777778,0.27654555555555554,0.26234166666666664,0.2763994444444444
algs_2025_s1_playoffs_match_313,mp_rr_canyonlands,King's Canyon,诸王峡谷,12471.29,10799.96,903.48,12778.34,10315.97,498.6,12970.33,10461.18,57.24,307.0499999999993,-483.9899999999998,573.1718962056665,302.39161103708227,0.5518661176783105,0.6928494444444445,0.5999977777777777,0.7099077777777778,0.5731094444444444
algs_2025_s1_playoffs_match_321,mp_rr_canyonlands,King's Canyon,诸王峡谷,3397.87,11519.27,965.85,3854.69,11965.36,531.23,3861.11,11767.38,56.04,456.82000000000016,446.09000000000015,638.4988649167673,44.319140583496605,0.5500129419682145,0.18877055555555555,0.6399594444444444,0.21414944444444445,0.6647422222222222
algs_2025_s1_playoffs_match_33,mp_rr_desertlands,World's Edge,世界边缘,5382.43,7452.25,865.43,5070.07,7297.03,493.22,5078.49,7352.46,54.92,-312.3600000000006,-155.22000000000025,348.80082855406243,206.42400484730112,0.5699132223287846,0.336401875,0.465765625,0.31687937499999996,0.45606437499999997
algs_2025_s1_playoffs_match_333,mp_rr_canyonlands,King's Canyon,诸王峡谷,9673.32,11027.58,912.18,9555.33,11013.75,468.58,9298.74,11232.46,50.5,-117.98999999999978,-13.829999999999927,118.7977651304937,186.6853236185428,0.5136924729768247,0.5374066666666667,0.6126433333333333,0.5308516666666666,0.611875
algs_2025_s1_playoffs_match_334,mp_rr_tropic,Storm Point,风暴点,8522.87,8254.45,938.66,8350.08,8015.76,464.78,8347.49,7860.41,46.7,-172.79000000000087,-238.6900000000005,294.6681187369963,234.09885722250687,0.49515266443653716,0.4734927777777778,0.4585805555555556,0.4638933333333333,0.44532
algs_2025_s1_playoffs_match_338,mp_rr_olympus,Olympus,奥林匹斯,10665.48,7557.92,865.27,10606.92,7534.19,445.0,10668.57,7193.89,49.87,-58.55999999999949,-23.730000000000473,63.18533453262682,202.05904174357912,0.5142903371202052,0.6665924999999999,0.47237,0.6629325,0.470886875
algs_2025_s1_playoffs_match_344,mp_rr_canyonlands,King's Canyon,诸王峡谷,11241.64,9955.96,942.83,10872.42,10326.03,517.81,10848.3,10137.0,53.45,-369.21999999999935,370.0700000000015,522.757317787136,134.9341241040372,0.5492082347825163,0.6245355555555555,0.5531088888888889,0.6040233333333334,0.5736683333333333
algs_2025_s1_playoffs_match_347,mp_rr_olympus,Olympus,奥林匹斯,10865.77,6547.12,947.54,11256.79,6526.71,517.9,11173.75,6498.77,54.01,391.02000000000044,-20.409999999999854,391.55230621208244,357.0120541834657,0.5465732317369187,0.6791106250000001,0.409195,0.703549375,0.40791937500000003
algs_2025_s1_playoffs_match_357,mp_rr_canyonlands,King's Canyon,诸王峡谷,4652.08,6833.51,908.13,4572.12,7147.86,476.29,4681.6,7190.53,48.36,-79.96000000000004,314.34999999999945,324.3601765013696,104.27144719961049,0.5244733683503463,0.2584488888888889,0.3796394444444445,0.25400666666666666,0.3971033333333333
algs_2025_s1_playoffs_match_358,mp_rr_desertlands,World's Edge,世界边缘,8855.79,6902.78,867.75,8906.98,6497.9,499.58,9004.35,6715.39,59.59,51.18999999999869,-404.8800000000001,408.10321059751533,277.20581685242314,0.5757188130221838,0.553486875,0.43142375,0.5566862499999999,0.40611875
algs_2025_s1_playoffs_match_370,mp_rr_olympus,Olympus,奥林匹斯,6056.6,3671.13,889.66,6067.42,3585.07,499.18,5958.64,3605.24,56.23,10.819999999999709,-86.05999999999995,86.73751206946153,277.1659828652389,0.5610907537711036,0.3785375,0.22944562500000001,0.37921375,0.224066875
algs_2025_s1_playoffs_match_373,mp_rr_olympus,Olympus,奥林匹斯,11495.9,7461.65,834.83,11478.3,7203.65,460.38,11373.66,7134.03,51.94,-17.600000000000364,-258.0,258.5996133021084,266.09749672550913,0.551465567840159,0.7184937499999999,0.466353125,0.7173937499999999,0.450228125
algs_2025_s1_playoffs_match_374,mp_rr_olympus,Olympus,奥林匹斯,13263.93,10618.95,884.5,12884.49,10937.42,475.35,12836.04,10825.21,49.66,-379.4400000000005,318.46999999999935,495.3764775400624,139.99273148969576,0.5374222724703223,0.828995625,0.663684375,0.805280625,0.68358875
algs_2025_s1_playoffs_match_376,mp_rr_district,Broken Moon,残月,11879.83,7505.48,934.23,12054.7,7253.45,496.71,12014.25,7474.2,57.2,174.8700000000008,-252.02999999999975,306.75501267298006,304.7546911655701,0.5316784945891269,0.742489375,0.46909249999999997,0.75341875,0.453340625
algs_2025_s1_playoffs_match_382,mp_rr_tropic,Storm Point,风暴点,13530.54,11431.91,977.42,13591.47,11526.85,513.88,13689.22,11588.71,51.82,60.92999999999847,94.94000000000051,112.80987767035256,57.308717583022656,0.5257514681508462,0.7516966666666667,0.6351061111111111,0.7550816666666667,0.6403805555555556
algs_2025_s1_playoffs_match_386,mp_rr_tropic,Storm Point,风暴点,3473.1,14569.71,938.65,3408.63,14862.6,512.34,3758.5,15088.65,50.73,-64.4699999999998,292.89000000000124,299.90153884233524,102.41379978885556,0.5458264528844617,0.19294999999999998,0.8094283333333333,0.18936833333333333,0.8257
algs_2025_s1_playoffs_match_39,mp_rr_tropic,Storm Point,风暴点,11020.13,8998.98,930.41,10900.13,9451.31,487.44,10933.4,9635.08,49.02,-120.0,452.3299999999999,467.9769533855272,104.85791407458987,0.5238980664438259,0.6122294444444444,0.4999433333333333,0.6055627777777778,0.5250727777777777
algs_2025_s1_playoffs_match_393,mp_rr_tropic,Storm Point,风暴点,10001.29,7154.83,929.17,10326.69,6950.46,478.55,10621.89,7155.37,44.47,325.39999999999964,-204.3699999999999,384.25545786624775,327.8688051005159,0.5150295424949148,0.5556272222222223,0.39749055555555557,0.573705,0.3861366666666667
algs_2025_s1_playoffs_match_394,mp_rr_olympus,Olympus,奥林匹斯,9303.42,13979.82,802.06,9290.39,13899.81,420.4,9347.45,13882.52,44.8,-13.030000000000655,-80.01000000000022,81.06405491955144,260.75031807086253,0.5241503129441688,0.5814637500000001,0.87373875,0.5806493749999999,0.8687381249999999
algs_2025_s1_playoffs_match_395,mp_rr_tropic,Storm Point,风暴点,4062.36,7614.32,920.99,3924.08,7437.78,483.05,3891.39,7427.88,46.75,-138.2800000000002,-176.53999999999996,224.24925863868546,231.92916245128458,0.5244899510309559,0.22568666666666667,0.42301777777777777,0.21800444444444445,0.41320999999999997
algs_2025_s1_playoffs_match_397,mp_rr_canyonlands,King's Canyon,诸王峡谷,7282.57,12107.12,929.87,7147.22,11766.96,489.42,7363.47,11804.02,53.29,-135.34999999999945,-340.1600000000017,366.09895943583473,248.30234182447396,0.5263316377558154,0.4045872222222222,0.6726177777777779,0.3970677777777778,0.65372
algs_2025_s1_playoffs_match_399,mp_rr_district,Broken Moon,残月,5795.77,5765.13,899.25,5858.97,5726.26,476.51,5849.51,6131.57,53.41,63.19999999999982,-38.86999999999989,74.19647498365383,328.4071687430988,0.529897136502641,0.362235625,0.360320625,0.366185625,0.35789125
algs_2025_s1_playoffs_match_407,mp_rr_canyonlands,King's Canyon,诸王峡谷,7300.69,8429.97,898.45,7211.13,7899.87,494.39,7304.2,7908.67,54.3,-89.55999999999949,-530.0999999999995,537.6123171952065,260.4104770813457,0.5502699092882185,0.40559388888888886,0.46833166666666665,0.40061833333333335,0.43888166666666667
algs_2025_s1_playoffs_match_411,mp_rr_canyonlands,King's Canyon,诸王峡谷,6614.85,8223.38,953.67,6953.26,8208.89,521.73,7058.17,8340.66,59.04,338.40999999999985,-14.489999999999782,338.72007351203723,357.54821359318004,0.5470760325898896,0.36749166666666666,0.4568544444444444,0.38629222222222226,0.4560494444444444
algs_2025_s1_playoffs_match_413,mp_rr_desertlands,World's Edge,世界边缘,10447.16,12901.14,934.78,10812.13,12941.43,522.21,10910.53,12802.04,68.22,364.96999999999935,40.29000000000087,367.1871253189572,6.299524917757307,0.5586448148227391,0.6529475,0.80632125,0.675758125,0.808839375
algs_2025_s1_playoffs_match_414,mp_rr_district,Broken Moon,残月,3982.53,11306.14,932.34,4177.67,11204.89,503.24,4082.31,11180.93,61.33,195.13999999999987,-101.25,219.84354004609722,332.57708577246916,0.539760173327327,0.248908125,0.70663375,0.261104375,0.7003056249999999
algs_2025_s1_playoffs_match_419,mp_rr_district,Broken Moon,残月,7410.65,5674.94,834.34,7016.19,5561.42,458.56,7251.11,5907.12,51.92,-394.46000000000004,-113.51999999999953,410.46983080367784,196.05506890747043,0.5496080734472757,0.46316562499999997,0.35468374999999996,0.438511875,0.34758875
algs_2025_s1_playoffs_match_424,mp_rr_canyonlands,King's Canyon,诸王峡谷,7613.32,12162.7,990.94,7866.12,12203.81,536.26,8135.82,12084.84,51.41,252.80000000000018,41.10999999999876,256.1208154367778,9.236510534206953,0.54116293620199,0.4229622222222222,0.6757055555555556,0.43700666666666665,0.6779894444444444
algs_2025_s1_playoffs_match_432,mp_rr_canyonlands,King's Canyon,诸王峡谷,12032.99,4182.68,968.99,12120.34,4104.06,516.03,11863.98,3923.57,54.21,87.35000000000036,-78.61999999999989,117.52075093361192,318.0109755851315,0.5325441955025335,0.6684994444444444,0.23237111111111114,0.6733522222222222,0.22800333333333336
algs_2025_s1_playoffs_match_448,mp_rr_desertlands,World's Edge,世界边缘,12581.86,7286.97,846.85,12521.65,7429.64,458.33,12614.61,7402.6,55.56,-60.210000000000946,142.67000000000007,154.8546834939135,112.88085609309451,0.5412174529137391,0.78636625,0.455435625,0.782603125,0.4643525
algs_2025_s1_playoffs_match_456,mp_rr_district,Broken Moon,残月,12864.96,8404.47,944.53,13158.47,7883.38,507.43,13194.75,7990.54,52.9,293.5100000000002,-521.0899999999992,598.0659731166783,299.3908920039613,0.5372301567975607,0.80406,0.525279375,0.822404375,0.49271125
algs_2025_s1_playoffs_match_465,mp_rr_olympus,Olympus,奥林匹斯,8951.74,11728.14,822.71,8800.94,11683.64,440.07,8790.48,11834.98,51.81,-150.79999999999927,-44.5,157.2287823523409,196.44095249093473,0.5349029427137144,0.55948375,0.73300875,0.55005875,0.7302274999999999
algs_2025_s1_playoffs_match_469,mp_rr_olympus,Olympus,奥林匹斯,7327.53,5199.55,861.13,7335.34,5200.49,485.5,7075.85,5231.18,55.22,7.8100000000004,0.9399999999995998,7.866365107214736,6.863022336740074,0.5637940845168558,0.45797062499999996,0.324971875,0.45845875,0.32503062499999996
algs_2025_s1_playoffs_match_471,mp_rr_district,Broken Moon,残月,3883.86,6925.82,832.99,3812.41,6777.99,477.73,3515.01,6815.1,55.33,-71.45000000000027,-147.82999999999993,164.19138649758708,244.20434005270778,0.5735122870622696,0.24274125000000002,0.43286375,0.238275625,0.423624375
algs_2025_s1_playoffs_match_48,mp_rr_district,Broken Moon,残月,6718.41,10047.0,822.17,6864.98,10422.58,455.47,6935.97,10405.25,52.98,146.5699999999997,375.5799999999999,403.16634445350206,68.681797110854,0.5539851855455685,0.41990062499999997,0.6279375,0.42906124999999995,0.65141125
algs_2025_s1_playoffs_match_481,mp_rr_tropic,Storm Point,风暴点,11168.04,3216.86,930.12,11636.6,2958.32,504.95,11426.85,2946.55,45.72,468.5599999999995,-258.53999999999996,535.1554962812206,331.1111554789472,0.5428869393196577,0.6204466666666667,0.17871444444444445,0.6464777777777778,0.16435111111111111
algs_2025_s1_playoffs_match_484,mp_rr_desertlands,World's Edge,世界边缘,8117.18,7147.14,924.25,7985.78,7212.21,494.38,8113.69,7308.2,65.4,-131.40000000000055,65.06999999999971,146.6290042931483,153.6551346489996,0.5348985664051934,0.5073237500000001,0.44669625,0.49911125,0.450763125
algs_2025_s1_playoffs_match_489,mp_rr_desertlands,World's Edge,世界边缘,3691.73,3550.17,915.49,3404.4,3010.67,487.83,3509.3,3105.56,58.46,-287.3299999999999,-539.5,611.2436330138744,241.9608721976863,0.5328621830932069,0.230733125,0.221885625,0.212775,0.188166875
algs_2025_s1_playoffs_match_49,mp_rr_olympus,Olympus,奥林匹斯,6785.69,4734.02,831.09,7084.52,4603.56,447.88,6897.65,4903.01,48.87,298.83000000000084,-130.46000000000004,326.06622103493106,336.4153963789109,0.5389067369358312,0.424105625,0.29587625,0.4427825,0.28772250000000005
algs_2025_s1_playoffs_match_492,mp_rr_olympus,Olympus,奥林匹斯,7285.51,7262.44,839.57,7480.55,7624.39,468.64,7483.8,7742.42,56.61,195.03999999999996,361.9500000000007,411.15496360861374,61.681594813043866,0.5581905022809295,0.455344375,0.4539025,0.467534375,0.476524375
algs_2025_s1_playoffs_match_50,mp_rr_canyonlands,King's Canyon,诸王峡谷,7603.27,11624.6,850.78,8005.34,11239.34,446.71,7872.48,11496.27,48.56,402.0699999999997,-385.2600000000002,556.8532593960458,316.223115776408,0.5250593572956581,0.4224038888888889,0.6458111111111111,0.44474111111111114,0.6244077777777778
algs_2025_s1_playoffs_match_55,mp_rr_district,Broken Moon,残月,5341.62,12163.97,886.42,5383.35,12670.05,500.82,5326.12,12662.98,58.49,41.73000000000047,506.0799999999999,507.79755739861525,85.28620768350187,0.5649917646262494,0.33385125,0.7602481249999999,0.336459375,0.791878125
algs_2025_s1_playoffs_match_76,mp_rr_tropic,Storm Point,风暴点,14269.91,9558.16,988.19,14524.29,9517.14,524.18,14626.2,9432.18,47.91,254.38000000000102,-41.02000000000044,257.66611108176517,350.83963578164156,0.5304445501371193,0.7927727777777778,0.5310088888888889,0.8069050000000001,0.5287299999999999
algs_2025_s1_playoffs_match_90,mp_rr_olympus,Olympus,奥林匹斯,12709.38,8439.16,900.78,13087.7,8067.89,503.22,12931.48,8021.01,54.04,378.3200000000015,-371.2699999999995,530.0636143898209,315.5388590241888,0.5586491707187105,0.79433625,0.5274475,0.81798125,0.504243125
algs_2025_s1_playoffs_match_92,mp_rr_district,Broken Moon,残月,11161.15,6566.1,819.34,11204.02,6480.43,454.63,11114.9,6353.01,51.57,42.8700000000008,-85.67000000000007,95.79762940699567,296.5837744132632,0.5548734347157468,0.697571875,0.41038125000000003,0.70025125,0.405026875
algs_2025_s1_playoffs_match_96,mp_rr_olympus,Olympus,奥林匹斯,7597.09,13359.91,872.29,7990.04,13043.32,454.49,7682.08,13037.34,51.7,392.9499999999998,-316.59000000000015,504.6176082936464,321.14247473666376,0.5210308498320513,0.47481812500000004,0.834994375,0.4993775,0.8152075
algs_2025_s1_playoffs_match_99,mp_rr_olympus,Olympus,奥林匹斯,6828.78,2829.08,890.38,6695.33,3143.35,497.3,6787.67,3003.9,51.5,-133.44999999999982,314.27,341.4301325308004,113.00776981400072,0.5585255733507042,0.42679875,0.1768175,0.418458125,0.196459375
algs_2025_s2_playoffs_match_10,mp_rr_canyonlands,King's Canyon,诸王峡谷,3459.09,10158.86,901.85,3216.64,10372.07,483.06,3372.37,10313.23,47.65,-242.45000000000027,213.20999999999913,322.8629842518336,138.67167331190603,0.5356323113599822,0.19217166666666669,0.5643811111111111,0.1787022222222222,0.5762261111111111
algs_2025_s2_playoffs_match_104,mp_rr_desertlands,World's Edge,世界边缘,7376.76,6951.13,899.11,7310.28,7005.43,496.16,7246.09,6993.26,60.7,-66.48000000000047,54.30000000000018,85.83752326343114,140.75849694041938,0.5518345919854079,0.4610475,0.434445625,0.4568925,0.43783937500000003
algs_2025_s2_playoffs_match_105,mp_rr_canyonlands,King's Canyon,诸王峡谷,3326.33,13506.25,998.51,3302.18,13461.19,536.87,3471.75,13411.27,53.76,-24.15000000000009,-45.05999999999949,51.12363543411167,241.810825238203,0.5376711299836757,0.1847961111111111,0.7503472222222223,0.18345444444444445,0.7478438888888889
algs_2025_s2_playoffs_match_120,mp_rr_canyonlands,King's Canyon,诸王峡谷,9587.68,6563.31,920.38,9894.53,6580.94,509.6,9640.33,6584.12,57.05,306.85000000000036,17.6299999999992,307.3560466299633,3.28830144309517,0.5536843477693997,0.532648888888889,0.36462833333333333,0.5496961111111112,0.36560777777777775
algs_2025_s2_playoffs_match_121,mp_rr_district,Broken Moon,残月,10736.52,5626.74,802.91,10627.0,6162.14,420.5,10684.01,6172.44,48.48,-109.52000000000044,535.4000000000005,546.4867705626557,101.56078444842633,0.523719968614166,0.6710325,0.35167125,0.6641875,0.38513375
algs_2025_s2_playoffs_match_124,mp_rr_olympus,Olympus,奥林匹斯,6035.75,10901.95,932.44,6007.51,10748.67,517.42,6003.26,10566.98,54.89,-28.23999999999978,-153.28000000000065,155.85973181036914,259.5610024241048,0.5549096992835999,0.377234375,0.6813718750000001,0.375469375,0.671791875
algs_2025_s2_playoffs_match_125,mp_rr_district,Broken Moon,残月,10581.27,4252.43,873.71,10546.58,4239.19,495.01,10603.41,4285.39,56.22,-34.69000000000051,-13.240000000000691,37.13076487227342,200.89016446866043,0.5665609870552013,0.661329375,0.265776875,0.65916125,0.264949375
algs_2025_s2_playoffs_match_127,mp_rr_desertlands,World's Edge,世界边缘,5565.72,11762.22,823.42,5560.07,11906.12,470.52,5608.67,12037.19,57.71,-5.650000000000546,143.90000000000146,144.01087632536795,92.24847086210686,0.5714216317310729,0.34785750000000004,0.73513875,0.347504375,0.7441325000000001
algs_2025_s2_playoffs_match_13,mp_rr_canyonlands,King's Canyon,诸王峡谷,3830.24,10387.57,954.09,3614.31,10434.52,501.36,3649.69,10240.9,53.13,-215.92999999999984,46.95000000000073,220.97526422656452,167.73302307129046,0.5254850171367481,0.2127911111111111,0.5770872222222222,0.200795,0.5796955555555556
algs_2025_s2_playoffs_match_130,mp_rr_desertlands,World's Edge,世界边缘,4413.47,9987.55,802.76,4546.91,10040.49,442.7,4731.49,9882.63,49.04,133.4399999999996,52.94000000000051,143.5579228046991,21.63984216050162,0.5514724201504808,0.275841875,0.6242218749999999,0.284181875,0.627530625
algs_2025_s2_playoffs_match_140,mp_rr_canyonlands,King's Canyon,诸王峡谷,9224.37,3212.59,863.89,9534.59,3663.42,471.55,9483.29,3314.22,52.66,310.21999999999935,450.8299999999999,547.2514388286243,55.46780530526754,0.5458449571125954,0.5124650000000001,0.17847722222222223,0.5296994444444445,0.20352333333333333
algs_2025_s2_playoffs_match_141,mp_rr_district,Broken Moon,残月,3925.28,4655.27,841.5,4013.46,4789.51,470.74,4201.87,4879.15,54.15,88.17999999999984,134.23999999999978,160.6116122825492,56.69976097423018,0.5594058229352347,0.24533000000000002,0.29095437500000004,0.25084125,0.299344375
algs_2025_s2_playoffs_match_148,mp_rr_canyonlands,King's Canyon,诸王峡谷,13344.17,7114.18,862.66,13251.12,7116.55,477.05,13110.67,6990.57,47.53,-93.04999999999927,2.369999999999891,93.08017726669769,178.5409817842519,0.5529988639788561,0.7413427777777778,0.39523222222222226,0.7361733333333333,0.3953638888888889
algs_2025_s2_playoffs_match_159,mp_rr_desertlands,World's Edge,世界边缘,10876.92,3809.59,932.13,11212.51,3524.71,535.5,11072.25,3700.58,65.28,335.59000000000015,-284.8800000000001,440.2013885711859,319.67230604268246,0.5744906826301053,0.6798075,0.238099375,0.700781875,0.22029437500000001
